"Molecule ChEMBL ID","Molecular Weight","AlogP","Smiles","IC50"
"CHEMBL3896068",517.47,2.91,"NC(=O)c1cn(nc1Nc2ccc(nc2)c3cn[nH]c3)C4(CC#N)CCN(CC4)C(=O)OCC(F)(F)F",0.6
"CHEMBL3896215",369.41,1.87,"O=C(Nc1nncs1)N2CCCC(C2)c3nnn4cnc5[nH]ccc5c34",32.0
"CHEMBL3896322",502.6,3.12,"COc1cscc1C(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5ncnc6[nH]ccc56",10.0
"CHEMBL3896338",450.5,2.63,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(nc3)C#N)n2",6.0
"CHEMBL3896424",455.52,2.25,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccnc(CO)c3)n2",101.0
"CHEMBL3896471",487.46,4.19,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCN(CC3)c4cncc(c4)C(F)(F)F",54.0
"CHEMBL3896481",319.37,1.94,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cn4)C#N",0.055
"CHEMBL3896566",417.34,3.81,"Brc1csc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)c1",10.0
"CHEMBL3896725",390.49,3.2,"O[C@@H](CNC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23)c5ccccc5",49.0
"CHEMBL3896777",388.5,1.61,"O=S1(=O)CCN(C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)CC1",26.0
"CHEMBL3896798",351.41,2.59,"Cc1onc(C)c1CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34",180.0
"CHEMBL3896885",466.49,3.92,"COc1cc(ccc1F)N2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccc(F)cc4)n3",74.0
"CHEMBL3897131",414.39,3.64,"FC(F)(F)c1ccc(cc1)C(=O)N2CCC(CC2)c3nnn4cnc5[nH]ccc5c34",820.0
"CHEMBL3897300",374.49,3.85,"C(CN[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23)Cc5ccccc5",290.0
"CHEMBL3897417",405.46,2.63,"COc1cc2ncnc(N(C)[C@@H]3CCN(C3)c4ncnc5[nH]ccc45)c2cc1OC",0.055
"CHEMBL3897648",284.37,2.19,"CN(C)[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",210.0
"CHEMBL3897680",426.48,2.16,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3cccnn3)n2",179.0
"CHEMBL3897798",401.4,3.4,"FC(F)(F)c1ccc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)cn1",18.0
"CHEMBL3897977",481.96,4.25,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCC(CC3)NCc4ccccc4Cl",457.0
"CHEMBL3898103",526.65,3.02,"CN1CCN(CC1)c2ccc(cc2)C(=O)N3CCC(CC#N)(CC3)n4cc(C(=O)N)c(Nc5ccccc5)n4",830.0
"CHEMBL3898144",465.44,1.51,"CC(O)(C(F)F)C(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccnc(F)c3)n2",38.0
"CHEMBL3898201",439.52,3.07,"Cc1cc(Nc2nn(cc2C(=O)N)C3(CC#N)CCN(CC3)C(=O)OC(C)(C)C)ccn1",133.0
"CHEMBL3898786",308.35,1.83,"O=C(CC#N)N1CCCC(C1)c2ncn3cnc4[nH]ccc4c23",26.0
"CHEMBL3898832",396.47,2.98,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCN(CC4CC4)CC3",917.0
"CHEMBL3898972",431.56,2.4,"CN(C[C@@H]1CC[C@H](CC1)N2CN(C3CC3)C(=O)c4cnc5[nH]ccc5c24)S(=O)(=O)C",6.7
"CHEMBL3899110",453.4,2.44,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(CC3)C(=O)CC(F)(F)F",10.0
"CHEMBL3899281",409.37,2.42,"NC(=O)c1cn(nc1Nc2ccc(cc2)[C@@H](O)C(F)(F)F)[C@@H]3COCC[C@H]3C#N",21.0
"CHEMBL3899570",418.4,4.14,"Fc1ccc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)cc1C(F)(F)F",24.0
"CHEMBL3899634",375.41,3.0,"Fc1cc(ccc1CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)C#N",6.4
"CHEMBL3899672",318.38,2.54,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cc4)C#N",0.055
"CHEMBL3899737",473.48,3.1,"NC(=O)c1cn(nc1Nc2ccnc(c2)C3CC3)C4(CC#N)CCN(CC4)C(=O)OCC(F)F",201.0
"CHEMBL3900020",466.42,2.02,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)[C@@H]3CN(CC[C@H]3C#N)C(=O)OCC(F)(F)CO",14.0
"CHEMBL3900105",280.34,2.79,"N#CC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",2.5
"CHEMBL3900224",309.3,3.44,"FC(F)(F)[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",26.0
"CHEMBL3900232",442.95,3.12,"CN(C1CCC2(CC1)CCN(C2)C(=O)CC#N)c3nc(Nc4cnn(C)c4)ncc3Cl",83.0
"CHEMBL3900415",416.51,1.78,"CCS(=O)(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccccc3)n2",12.0
"CHEMBL3900631",324.43,2.98,"C([C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23)N5CCCC5",77.0
"CHEMBL3900738",425.42,3.88,"FC(F)(F)c1ccc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)cc1C#N",290.0
"CHEMBL3900832",455.52,2.77,"COc1cccc(Nc2nn(cc2C(=O)N)C3(CC#N)CCN(CC3)C(=O)OC(C)(C)C)n1",186.0
"CHEMBL3901336",534.0,4.23,"Fc1c(Cl)cccc1NC(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5ncnc6[nH]ccc56",10.0
"CHEMBL3901464",461.55,3.63,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCC(CC3)N4CCC5C=CC=CC45",24.0
"CHEMBL3901593",458.5,3.04,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(Cc4ccc(cc4)C#N)CC3",9.0
"CHEMBL3901812",466.54,3.57,"CC(=O)c1ccc(Nc2nn(cc2C(=O)N)C3(CC#N)CCN(CC3)C(=O)OC(C)(C)C)cc1",3.0
"CHEMBL3901898",513.6,3.11,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)C(=O)c4cccc(c4)N5CCOCC5",1049.0
"CHEMBL3902123",281.32,1.31,"N#CCN1CCC(CC1)c2nnn3cnc4[nH]ccc4c23",19.0
"CHEMBL3902287",328.42,1.85,"C[C@H](O)CNC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",42.0
"CHEMBL3902351",381.44,0.79,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cn4)C(=O)NCCO",0.055
"CHEMBL3902431",309.37,2.19,"OC12CC3CC(C1)CC(C3)(C2)c4nnn5cnc6[nH]ccc6c45",130.0
"CHEMBL3902507",528.59,4.43,"NC(=O)c1cn(nc1Nc2ccc(cc2)[S+]([O-])C(F)F)C3(CC#N)CCC(CC3)Nc4ccc(O)cc4",3.0
"CHEMBL3902563",537.62,2.84,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(cc3)C(=O)N4CCOCC4)n2",0.7
"CHEMBL3902579",387.47,0.98,"CNS(=O)(=O)c1ccc(nc1)N(C)[C@@H]2CCN(C2)c3ncnc4[nH]ccc34",0.55
"CHEMBL3902594",557.59,3.37,"COC(=O)c1cc(F)ccc1NC(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5ncnc6[nH]ccc56",10.0
"CHEMBL3902770",403.45,2.32,"O=C1COc2ccc(CN3CCC(CC3)c4nnn5cnc6[nH]ccc6c45)cc2N1",200.0
"CHEMBL3902992",280.34,2.79,"N#CC[C@@H]1CC[C@@H](CC1)c2nnn3cnc4[nH]ccc4c23",21.0
"CHEMBL3903172",428.52,1.92,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)S(=O)(=O)C4CC4",3.0
"CHEMBL3903286",327.42,1.45,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)C4NC(=CS4)C#N",0.055
"CHEMBL3903415",440.48,3.19,"CC(OC(=O)N1CC[C@@H](C#N)[C@@H](C1)n2cc(C(=O)N)c(Nc3ccc(F)cc3)n2)C4CC4",77.0
"CHEMBL3903567",430.47,2.06,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)C(=O)c4cnccn4",283.0
"CHEMBL3903790",371.45,3.29,"N#Cc1ccc(CN[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)cc1",39.0
"CHEMBL3903817",421.47,3.66,"CN1CN([C@@H]2CC[C@@H](CNC3(CC3)C(F)(F)F)CC2)c4c(cnc5[nH]ccc45)C1=O",6.0
"CHEMBL3903955",498.51,5.86,"Cc1cnc(Nc2ccc(cc2)N3CCOCC3)nc1c4oc5ccc(COCC(F)(F)F)cc5c4",25.7
"CHEMBL3904021",495.58,3.07,"CN(C)C(=O)c1ccc(Nc2nn(cc2C(=O)N)C3(CC#N)CCN(CC3)C(=O)OC(C)(C)C)cc1",2.0
"CHEMBL3904186",324.43,3.02,"CC1(CC1)NC[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34",64.0
"CHEMBL3904301",519.53,4.07,"Fc1ccc(C(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4ccc(c4)c5ncnc6[nH]ccc56)c(F)c1F",10.0
"CHEMBL3904453",310.41,2.63,"C(N[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23)C5CC5",190.0
"CHEMBL3904533",387.47,0.6,"CN([C@@H]1C[C@@H](C1)NS(=O)(=O)N2C[C@@H]3C[C@@]3(C2)C#N)c4ncnc5[nH]ccc45",987.0
"CHEMBL3904624",308.39,2.38,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(C)cn4",0.55
"CHEMBL3904877",551.55,4.81,"Fc1ccc(cc1C(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4ccc(c4)c5ncnc6[nH]ccc56)C(F)(F)F",10.0
"CHEMBL3904952",454.51,2.65,"COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CCC(O)CC5)c4n3",76.7
"CHEMBL3905110",434.48,2.56,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCN(Cc4cccnn4)CC3",100.0
"CHEMBL3905278",437.45,3.31,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCN(CC3)c4cncc(F)c4",4.0
"CHEMBL3905407",443.48,1.65,"CC(C)(O)CC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccnc(F)c3)n2",8.0
"CHEMBL3905548",516.6,4.74,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3cccc(c3)c4ccc(O)cc4)n2",293.0
"CHEMBL3905617",467.62,4.12,"CC(C)(C)OC(=O)N1CCC(CNC[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)CC1",290.0
"CHEMBL3905686",417.95,3.59,"CC(=O)N1CCC2(CCC(CC2)Nc3nc(Nc4cnn(C)c4)ncc3Cl)CC1",4.0
"CHEMBL3905754",457.56,1.53,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cn4)S(=O)(=O)NC[C@@H]5CCCO5",0.055
"CHEMBL3905904",555.64,4.16,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3cccc(Cn4nnc5ccccc45)c3)n2",18.0
"CHEMBL3906070",270.34,2.4,"O=C1NCN(C2CCCCC2)c3c1cnc4[nH]ccc34",14.0
"CHEMBL3906220",456.52,3.75,"CC(C#N)C1(CCN(CC1)C(=O)OC(C)(C)C)n2cc(C(=O)N)c(Nc3ccc(F)cc3)n2",162.0
"CHEMBL3906422",339.4,1.86,"CCOc1cnc(cn1)N(C)[C@@H]2CCN(C2)c3ncnc4[nH]ccc34",0.55
"CHEMBL3906584",548.66,4.19,"CC(C)S(=O)(=O)c1ccc(Nc2nn(cc2C(=O)N)C3(CC#N)CCC(CC3)N4CCC(F)(F)CC4)cc1",775.0
"CHEMBL3906687",448.42,4.22,"FC(F)C(F)(F)Oc1ccc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)cc1",52.0
"CHEMBL3906718",426.5,2.68,"COC1CC(CN2CC[C@@H](C#N)[C@@H](C2)n3cc(C(=O)N)c(Nc4ccc(F)cc4)n3)C1",191.0
"CHEMBL3906783",402.48,1.39,"CS(=O)(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccccc3)n2",3.0
"CHEMBL3906872",376.42,3.12,"O=C(OCc1ccccc1)N2CCCC(C2)c3nnn4cnc5[nH]ccc5c34",110.0
"CHEMBL3906967",271.32,1.87,"OC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",16.5
"CHEMBL3906986",422.92,3.89,"Clc1ccc(CCNC(=O)[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)cc1",29.0
"CHEMBL3907076",354.46,2.34,"OC[C@@H]1CCCN1C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34",110.0
"CHEMBL3907106",391.47,3.22,"CCN1CN([C@@H]2CC[C@@H](CNCC(F)F)CC2)c3c(cnc4[nH]ccc34)C1=O",27.0
"CHEMBL3907348",554.55,4.89,"Cc1c(cccc1c2c(F)cc(C(=O)N)c3[nH]c4cc(ccc4c23)C(C)(C)O)N5C(=O)Nc6c(F)cccc6C5=O",1220.0
"CHEMBL3907503",253.31,2.82,"C=C1CCC(CC1)c2nnn3cnc4[nH]ccc4c23",27.0
"CHEMBL3907611",463.46,2.44,"CC(CF)(CF)C(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccnc(F)c3)n2",48.0
"CHEMBL3907665",498.57,3.5,"Cc1ccc(cc1F)C(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5ncnc6[nH]ccc56",10.0
"CHEMBL3907726",585.65,4.73,"Fc1cc(ccc1c2ccccc2C#N)C(=O)N3CCC(CC3)N4CC(CC#N)(C4)n5cc(cn5)c6ncnc7[nH]ccc67",10.0
"CHEMBL3907774",359.46,2.46,"O=S(=O)(C[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23)C5CC5",28.0
"CHEMBL3907944",364.43,3.91,"CN(C1CCC(CC1)c2nnn3cnc4[nH]ccc4c23)c5ccc(F)cc5",24.0
"CHEMBL3908048",440.48,3.19,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)[C@@H]3CN(CC[C@H]3C#N)C(=O)OCCC4CC4",76.0
"CHEMBL3908086",422.54,3.14,"Cc1cnc(Nc2cnn(C)c2)nc1NC3CCC4(CC3)CCN(CC4)C(=O)CC#N",86.0
"CHEMBL3908325",467.55,2.58,"CC(=O)N1CCN(CC1)C2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccc(F)cc4)n3",225.0
"CHEMBL3908597",455.52,2.77,"COc1cc(Nc2nn(cc2C(=O)N)C3(CC#N)CCN(CC3)C(=O)OC(C)(C)C)ccn1",146.0
"CHEMBL3908624",410.5,2.39,"CS(=O)(=O)c1ccc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)cc1",42.0
"CHEMBL3908733",471.54,4.25,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCN(Cc4ccc5cc[nH]c5c4)CC3",46.0
"CHEMBL3908774",443.48,2.9,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3cncc(F)c3)n2",16.0
"CHEMBL3908935",481.45,3.08,"CC(C)(C(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccnc(F)c3)n2)C(F)(F)F",28.0
"CHEMBL3909024",417.47,3.32,"O=C1COc2cc(NC[C@@H]3CC[C@H](CC3)c4nnn5cnc6[nH]ccc6c45)ccc2N1",21.0
"CHEMBL3909103",434.54,3.54,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)C(=O)C4CCCCC4",44.0
"CHEMBL3909146",390.37,3.6,"FC(F)(F)c1oc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)cc1",5.6
"CHEMBL3909340",468.48,4.05,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(Cc4c(F)ccc(F)c4F)CC3",11.0
"CHEMBL3909449",471.54,4.25,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCN(Cc4cccc5[nH]ccc45)CC3",280.0
"CHEMBL3909552",402.45,2.98,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCC(CC3)NCCF",133.0
"CHEMBL3909605",357.39,1.77,"NC1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccnc(F)c3)n2",161.0
"CHEMBL3909793",333.4,2.38,"C(N1CCCC(C1)c2nnn3cnc4[nH]ccc4c23)c5cccnc5",620.0
"CHEMBL3909814",364.43,4.13,"Fc1ccc(NC[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)cc1",45.0
"CHEMBL3910166",296.38,1.91,"N#CCN(C1CCC1)[C@@H]2CCN(C2)c3ncnc4[nH]ccc34",0.55
"CHEMBL3910324",472.53,3.47,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCC(CC3)NCc4ccc(cc4)C#N",851.0
"CHEMBL3910522",464.55,2.82,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)S(=O)(=O)c4ccccc4",1.0
"CHEMBL3910680",432.43,5.15,"Fc1ccc(NC[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)cc1C(F)(F)F",200.0
"CHEMBL391096",482.55,3.35,"C[C@H](Nc1nc(nc2c1cc(C(=O)N3CCOCC3)n2C)n4cnc5ccncc45)c6ccccc6",21.0
"CHEMBL3911096",388.34,3.42,"FC(F)(F)C(F)(F)CN[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",13.0
"CHEMBL3911136",482.44,3.66,"CC(OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(F)cc3)n2)C(F)(F)F",28.0
"CHEMBL3911186",255.28,1.83,"O=C1CCC(CC1)c2nnn3cnc4[nH]ccc4c23",300.0
"CHEMBL3911320",340.81,3.78,"Nc1n[nH]c2ccc(cc12)C(=O)N3CCC[C@H]3c4ccc(Cl)cc4",286.0
"CHEMBL3911346",464.93,4.72,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cc4F)C(=O)Nc5cccc(Cl)c5",0.055
"CHEMBL3911418",450.49,4.22,"Cc1cc(ccc1F)N2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccc(F)cc4)n3",287.0
"CHEMBL3911515",536.61,3.04,"NC(=O)c1cn(nc1Nc2ccc(cc2)S(=O)(=O)C(F)F)C3(CC#N)CCC(CC3)NC4CCOCC4",5.0
"CHEMBL3911564",370.43,2.64,"CNC1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(F)cc3)n2",264.0
"CHEMBL3911822",463.5,0.54,"CS(=O)(=O)CC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccnc(F)c3)n2",22.0
"CHEMBL3911874",249.28,2.58,"Cc1ccccc1c2nnn3cnc4[nH]ccc4c23",130.0
"CHEMBL3911946",445.5,3.48,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cn4)C(=O)N(C)c5ccc(F)cc5",0.55
"CHEMBL3912216",464.57,4.78,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(Cc4cccc5ccccc45)CC3",1298.0
"CHEMBL3912265",425.49,2.91,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)[C@@H]3CN(Cc4cncs4)CC[C@H]3C#N",6.0
"CHEMBL3912426",589.0,5.25,"CN1C(=O)N(C(=O)c2cccc(F)c12)c3cccc(c3Cl)c4c(F)cc(C(=O)N)c5[nH]c6cc(ccc6c45)C(C)(C)O",1390.0
"CHEMBL3912503",337.39,1.91,"O=C(C[C@@H]1CC[C@@H](CC1)c2nnn3cnc4[nH]ccc4c23)NCC#N",60.0
"CHEMBL3912553",373.87,3.1,"Clc1ncc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)s1",22.0
"CHEMBL3912678",510.6,2.6,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(nc3)N4CCOCC4)n2",3.0
"CHEMBL3913143",378.48,2.62,"O=C1N(CC#N)CN([C@@H]2CC[C@@H](CNC3CC3)CC2)c4c1cnc5[nH]ccc45",150.0
"CHEMBL3913228",360.47,3.42,"C(CN1CCC(CC1)c2nnn3cnc4[nH]ccc4c23)Cc5ccccc5",1000.0
"CHEMBL3913565",431.5,3.72,"Cc1oc(CN(C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)C(=O)CC#N)cc1",40.0
"CHEMBL3913608",354.36,2.82,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4c(F)cc(cc4F)C#N",0.55
"CHEMBL3913693",385.48,4.06,"N#CCc1ccc(NC[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)cc1",32.0
"CHEMBL3913962",597.05,5.72,"Cc1c(cccc1c2c(Cl)cc(C(=O)N)c3[nH]c4cc(ccc4c23)C(C)(C)O)N5C(=O)C=CN(C5=O)c6ccc(F)cc6",1120.0
"CHEMBL3914049",485.85,3.18,"NC(=O)c1cn(nc1Nc2cncc(Cl)c2)C3(CC#N)CCN(CC3)C(=O)OCC(F)(F)F",15.0
"CHEMBL3914149",451.48,3.3,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(Cc4cccc(F)c4)CC3",3.0
"CHEMBL3914438",474.54,3.28,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cc4F)C(=O)NC[C@H](O)c5ccccc5",0.055
"CHEMBL3914503",356.38,4.49,"COc1cc(O)ccc1c2ccc3c(n[nH]c3c2)c4nc5ccccc5[nH]4",5.4
"CHEMBL3914600",502.6,2.77,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(cc3)S(=O)(=O)C)n2",1.0
"CHEMBL3914684",433.49,3.48,"Cc1ncccc1N2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccc(F)cc4)n3",209.0
"CHEMBL3914739",361.41,1.65,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4cncc(n4)n5ccnc5",0.055
"CHEMBL3914858",330.32,1.36,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)[C@@H]3COCC[C@H]3C#N",111.0
"CHEMBL3914972",457.54,2.53,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cn4)C(=O)N[C@@H](CO)c5ccccc5",0.055
"CHEMBL3915170",465.51,3.61,"Cc1cnc(F)c(CN2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccc(F)cc4)n3)c1",22.0
"CHEMBL3915499",457.54,1.91,"CS(=O)(=O)N1CCC(CC1)N2CC(CC#N)(C2)n3cc(cn3)c4c(F)cnc5[nH]ccc45",10.0
"CHEMBL3915696",453.57,3.98,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCC(CC3)NCC4CCCCC4",153.0
"CHEMBL3915857",336.37,2.68,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cc4F)C#N",0.055
"CHEMBL3916138",311.35,1.83,"NC(=O)c1cn(nc1Nc2ccccc2)[C@@H]3COCC[C@H]3C#N",3.0
"CHEMBL3916308",465.52,3.67,"FC(F)(F)CNC[C@@H]1CC[C@H](CC1)N2CN(CC3CCCO3)C(=O)c4cnc5[nH]ccc5c24",5.8
"CHEMBL3916457",420.36,3.96,"FC(F)(F)C(NC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23)C(F)(F)F",16.0
"CHEMBL3916507",421.57,1.99,"CN(C1CCC(CS(=O)(=O)N2CCC(CO)CC2)CC1)c3ncnc4[nH]ccc34",43.8
"CHEMBL3916595",429.46,1.26,"CC(C)(O)C(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccnc(F)c3)n2",234.0
"CHEMBL3916687",409.42,2.15,"FC(F)(F)CNC(=O)CNC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",59.0
"CHEMBL3916915",400.41,4.0,"FC(F)(F)c1ccc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)cc1",19.0
"CHEMBL3916947",451.48,4.06,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCC(CC3)Nc4cccc(F)c4",205.5
"CHEMBL3917002",459.94,3.41,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccnc(Cl)c3)n2",3.0
"CHEMBL3917035",420.45,2.24,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)[C@@H]3CN(Cc4cccnn4)CC[C@H]3C#N",77.0
"CHEMBL3917073",411.92,1.69,"Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)S(=O)(=O)C)n2)cn1",12.0
"CHEMBL3917223",448.45,3.2,"NC(=O)c1cn(nc1Nc2ccccc2)[C@@]3(CC#N)CC[C@@H](CC3)C(=O)NCC(F)(F)F",1481.0
"CHEMBL3917339",502.53,3.33,"Fc1ccc(C(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5ncnc6[nH]ccc56)c(F)c1",10.0
"CHEMBL3917405",518.61,5.32,"ONC(=O)CCCCCCOc1ccc2Nc3nccc(n3)c4cccc(COCC=CCOCc1c2)c4",1.4
"CHEMBL3917637",499.0,3.47,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)S(=O)(=O)c4cccc(Cl)c4",2.0
"CHEMBL3917774",255.32,3.04,"C1CCCC(CC1)c2nnn3cnc4[nH]ccc4c23",13.0
"CHEMBL3917860",458.49,3.92,"OC(CNC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23)(c5ccccc5)C(F)(F)F",93.0
"CHEMBL3917869",559.05,5.1,"Cc1c(cccc1c2c(Cl)cc(C(=O)N)c3[nH]c4cc(ccc4c23)C(C)(C)O)N5C(=O)C=C6SC=CN6C5=O",335.0
